age,annual_income,num_bank_accounts,num_credit_cards,interest_rate,num_loans,delay_from_due_date_days,num_delayed_payments,credit_card_utilization,credit_history_age_months,outstanding_debt,debt_to_income_ratio,credit_score_class
69,128264.64,3,9,11.56,3,1,6,0.5169,29,24673.04,19.24,1
54,16541.43,5,2,12.29,1,5,2,0.9178,202,30654.06,185.32,0
38,109999.47,3,4,24.27,7,1,3,0.0647,51,33049.84,30.05,1
31,145984.71,9,1,13.28,1,3,2,0.6989,279,3765.39,2.58,2
48,74084.28,8,2,11.52,2,21,3,0.6144,236,21111.49,28.5,0
65,46721.41,3,5,12.63,7,2,3,0.6668,138,23397.32,50.08,0
35,110157.59,9,10,19.72,5,5,1,0.5635,269,6187.82,5.62,2
24,125312.3,6,1,33.98,3,17,5,0.0898,90,19186.9,15.31,0
27,88768.09,7,11,29.97,0,0,5,0.1846,318,11852.21,13.35,2
24,145549.76,4,7,13.54,1,2,1,0.88,10,2894.12,1.99,1
50,21975.28,4,4,15.9,0,9,0,0.2596,274,2492.14,11.34,2
40,83147.41,2,6,18.94,7,13,3,0.9436,344,26620.61,32.02,1
38,111991.28,5,8,34.37,3,4,4,0.6616,226,21617.85,19.3,1
36,131456.46,8,6,10.17,6,0,5,0.4499,199,25086.23,19.08,2
65,39199.51,7,2,15.72,5,11,2,0.878,351,24047.68,61.35,0
36,123000.47,7,1,26.88,4,0,3,0.7655,74,4874.07,3.96,0
53,89615.46,6,8,33.92,6,2,1,0.4361,293,5474.47,6.11,2
46,68534.75,3,8,9.67,7,2,5,0.1117,181,8986.43,13.11,2
35,32781.53,5,9,11.82,7,2,1,0.8315,330,14088.7,42.98,1
19,131814.93,1,6,11.77,6,7,1,0.7385,244,32883.33,24.95,2
18,36231.88,7,1,5.63,4,8,4,0.7617,184,23651.45,65.28,0
64,56821.36,9,9,23.12,7,6,4,0.7204,261,9079.98,15.98,1
22,54156.15,1,3,25.12,7,0,1,0.2982,216,2148.25,3.97,2
37,132640.89,2,11,23.08,1,4,3,0.823,232,24010.99,18.1,1
28,105814.9,3,6,7.14,2,6,3,0.052,77,21961.08,20.75,1
59,122551.99,3,10,7.08,7,2,10,0.2635,70,23716.57,19.35,1
19,48813.17,8,10,11.31,0,14,2,0.0919,171,9289.05,19.03,1
20,99358.0,7,11,13.71,1,8,2,0.1495,219,18190.32,18.31,2
40,92185.71,6,9,28.6,2,5,2,0.5291,22,12787.26,13.87,0
29,127432.1,4,11,9.78,0,0,3,0.0835,341,28655.92,22.49,2
37,137321.75,9,3,6.32,3,5,2,0.2132,178,2615.0,1.9,2
22,16641.16,1,5,16.82,6,12,1,0.2595,134,9785.37,58.8,0
54,105992.69,2,5,17.49,6,2,5,0.6398,8,21182.79,19.99,0
55,21997.83,4,10,18.53,4,9,2,0.4719,253,7341.79,33.38,1
47,89095.92,3,7,29.81,2,1,5,0.4626,75,23610.43,26.5,1
26,53830.42,1,4,7.94,0,4,1,0.7416,57,4959.68,9.21,0
51,56414.84,5,11,26.12,7,5,4,0.461,264,993.87,1.76,1
61,62649.4,7,4,15.14,1,5,7,0.3636,244,30249.61,48.28,1
52,98874.48,2,7,14.3,0,10,3,0.9162,99,11803.87,11.94,0
69,60096.75,5,9,32.98,1,1,3,0.0575,52,5658.34,9.42,1
39,113914.37,6,11,12.45,6,1,1,0.3249,80,6210.27,5.45,2
61,69611.2,7,4,24.28,4,6,4,0.5985,96,31029.16,44.57,0
41,24227.68,1,4,13.25,7,0,7,0.7545,91,22974.21,94.83,0
34,120807.58,7,6,20.21,4,3,2,0.7848,11,33480.85,27.71,0
27,53577.37,4,6,28.59,0,0,10,0.0915,235,28041.4,52.34,1
47,73423.53,8,7,31.45,0,0,2,0.6882,356,26910.49,36.65,1
63,107534.92,4,1,30.16,1,5,5,0.6982,322,17593.76,16.36,2
40,59881.58,6,11,22.47,1,6,0,0.2427,48,28764.01,48.03,0
49,22639.06,9,3,12.46,2,0,6,0.1515,317,14560.31,64.31,1
34,65479.34,5,9,24.84,6,1,4,0.7247,203,28979.62,44.26,0
67,142500.56,4,6,26.3,2,0,3,0.2746,308,26569.4,18.65,2
68,101634.14,8,6,5.32,2,2,2,0.0515,187,23809.66,23.43,2
34,105649.69,9,5,18.18,0,0,2,0.2512,174,11674.12,11.05,2
31,100358.09,4,11,30.3,5,2,3,0.078,208,22148.76,22.07,2
26,41863.94,3,3,19.69,5,6,4,0.2743,199,17836.21,42.61,0
57,71475.07,8,11,14.34,5,5,3,0.3515,36,16261.69,22.75,1
19,116376.87,5,5,31.15,5,1,1,0.2943,107,34660.57,29.78,1
62,28685.34,2,1,9.68,2,5,2,0.8779,69,17753.04,61.89,0
42,52510.12,9,3,11.19,0,13,6,0.2593,351,1313.12,2.5,1
56,52303.08,3,4,25.62,5,2,5,0.4708,96,22001.08,42.06,0
26,73322.56,2,5,15.57,7,1,2,0.9117,255,25534.78,34.83,1
39,147349.78,1,10,26.39,4,4,3,0.8413,188,31004.4,21.04,1
60,24112.84,8,9,9.73,3,1,2,0.3283,307,22217.43,92.14,1
63,85024.63,3,4,12.57,4,5,2,0.3438,356,877.11,1.03,2
21,39214.23,7,3,9.7,0,8,3,0.584,285,4367.1,11.14,2
43,146041.33,1,10,33.59,0,3,3,0.8761,210,5811.15,3.98,1
46,30295.97,1,1,17.16,3,5,4,0.059,94,7551.9,24.93,0
62,69486.14,9,10,15.12,1,5,5,0.4038,298,28032.24,40.34,1
51,114614.47,8,6,5.43,1,0,1,0.8148,290,10979.65,9.58,2
40,110114.85,3,7,9.6,7,1,2,0.4194,164,11070.21,10.05,2
54,72068.37,6,10,17.63,1,11,2,0.698,135,26494.44,36.76,0
28,61780.76,3,8,7.06,2,13,0,0.6727,253,14552.79,23.56,1
23,68677.67,4,1,20.32,1,7,3,0.2349,145,2449.46,3.57,1
35,50677.3,1,4,18.65,6,12,5,0.4546,194,20562.4,40.58,0
38,42719.95,5,11,28.02,2,1,7,0.5596,96,4726.36,11.06,0
59,80210.36,1,5,24.79,2,1,1,0.6939,61,20093.92,25.05,0
53,51252.06,1,2,18.38,7,2,3,0.7902,231,27331.41,53.33,0
58,53807.32,7,1,11.74,1,0,3,0.7339,339,32546.24,60.49,1
55,103662.07,6,8,26.81,1,8,4,0.0755,332,2533.43,2.44,2
51,145752.54,2,6,26.24,7,20,4,0.6536,170,10778.04,7.39,1
34,96491.02,2,5,9.6,3,8,3,0.4976,41,22905.75,23.74,0
54,25392.23,7,9,32.44,5,4,3,0.5665,335,11177.76,44.02,0
42,25203.79,1,11,6.93,7,1,3,0.3857,34,15895.69,63.07,0
55,143442.13,2,11,6.65,3,1,0,0.6926,85,899.16,0.63,2
29,55134.26,8,2,10.62,2,2,8,0.6565,174,24333.73,44.14,1
40,27429.04,6,10,32.28,3,5,3,0.5715,38,30938.15,112.79,0
59,95871.02,2,8,20.6,2,2,1,0.8254,98,34194.72,35.67,1
39,99192.59,7,11,28.64,0,13,4,0.1417,117,29102.56,29.34,1
38,102548.15,4,10,11.84,2,9,4,0.3209,214,1305.81,1.27,2
44,51099.27,2,9,19.71,2,0,3,0.4956,199,22884.52,44.78,1
48,17039.94,6,1,15.75,3,0,5,0.9127,269,17448.94,102.4,0
23,145277.07,9,7,29.83,5,5,4,0.1148,252,32838.76,22.6,2
44,48870.56,9,8,5.68,0,1,4,0.3534,123,31594.43,64.65,1
57,106263.55,8,3,12.32,4,7,2,0.8833,233,34584.01,32.55,1
51,110395.03,3,4,9.58,4,4,0,0.8582,14,30195.31,27.35,0
29,97351.0,3,3,30.78,5,1,3,0.8287,204,19231.85,19.76,0
62,57242.5,2,7,19.03,4,3,3,0.3276,282,25078.54,43.81,1
24,51597.99,5,9,17.13,0,2,2,0.8122,134,33770.77,65.45,0
27,95685.22,4,3,18.48,1,10,3,0.5048,307,20318.46,21.23,2
62,131922.91,7,6,34.16,0,0,4,0.6078,67,29431.28,22.31,1
34,142809.05,4,8,30.51,3,11,3,0.2649,7,32988.9,23.1,0
43,29297.28,9,6,26.19,7,5,4,0.686,336,20054.71,68.45,0
38,35901.86,2,2,13.71,6,6,3,0.3449,177,5738.57,15.98,1
45,142539.39,6,7,9.96,2,0,1,0.3595,250,5613.61,3.94,2
63,114432.26,7,2,32.64,2,4,1,0.6231,93,4213.04,3.68,1
19,134204.17,4,2,17.69,7,4,5,0.2658,88,16776.05,12.5,2
60,42355.41,6,2,13.36,3,3,1,0.252,10,16908.93,39.92,0
18,94324.09,7,11,19.13,3,7,3,0.3822,354,21684.52,22.99,2
68,109653.85,4,1,32.54,6,4,5,0.7503,44,17003.97,15.51,0
53,106815.1,8,11,16.61,6,9,2,0.2522,327,34062.31,31.89,1
68,70100.48,9,1,21.88,2,1,4,0.7586,306,10337.62,14.75,2
43,17078.31,1,7,29.09,6,8,3,0.676,80,30608.82,179.23,0
46,93695.02,7,5,17.81,6,0,3,0.6612,106,3691.5,3.94,1
38,49168.71,9,11,12.01,6,8,4,0.4773,146,21146.74,43.01,0
28,75784.32,5,3,34.84,7,14,5,0.7213,98,22761.72,30.03,0
57,144273.44,2,1,33.7,5,2,3,0.0622,124,27073.61,18.77,2
28,68869.77,6,11,30.3,1,3,3,0.325,293,17705.17,25.71,2
53,128373.22,7,10,25.65,6,5,2,0.6612,114,7063.47,5.5,1
66,40452.98,2,6,13.85,1,0,3,0.9386,48,13041.12,32.24,0
56,105782.17,2,11,32.4,1,3,3,0.0523,141,9671.22,9.14,2
57,146895.94,1,1,13.27,3,2,1,0.509,335,14784.87,10.06,2
52,28755.57,4,9,29.02,6,10,5,0.8815,222,18642.9,64.83,0
51,16123.19,7,2,32.55,2,10,6,0.8272,161,21952.45,136.15,0
64,73533.68,9,1,23.09,5,6,1,0.0708,44,29610.24,40.27,0
41,27504.44,3,7,29.09,2,5,2,0.5266,287,31868.36,115.87,0
39,116031.89,7,6,28.75,6,6,7,0.0539,333,16297.83,14.05,2
22,138464.07,7,6,10.79,2,2,4,0.7606,31,3285.77,2.37,1
50,73592.83,7,5,25.04,6,2,2,0.328,37,27937.87,37.96,0
53,49926.07,2,11,7.8,5,4,6,0.739,51,16805.09,33.66,0
64,73644.45,6,4,20.24,0,13,4,0.9003,161,19216.34,26.09,0
37,112665.46,2,11,9.87,5,6,4,0.9285,249,20933.64,18.58,1
36,16222.31,6,4,17.49,7,4,2,0.8547,40,23441.8,144.5,0
52,94576.29,3,3,29.99,0,7,3,0.2337,283,31175.51,32.96,2
69,97794.38,2,10,34.62,4,2,4,0.2251,247,33334.69,34.09,1
60,101087.91,6,8,14.54,0,6,5,0.6132,264,32917.89,32.56,1
34,47672.98,2,7,20.96,1,2,4,0.5396,51,28369.34,59.51,0
62,111397.12,5,9,20.34,7,1,3,0.0586,242,31145.63,27.96,2
60,27337.85,2,1,33.63,1,4,3,0.4026,13,1927.99,7.05,0
51,41901.5,3,7,19.36,7,5,1,0.866,265,29749.12,71.0,0
26,133458.46,3,10,25.97,5,3,5,0.8585,276,2714.83,2.03,2
43,114727.63,6,4,32.65,1,4,1,0.2335,49,26167.55,22.81,1
19,16855.65,6,7,16.2,1,5,2,0.3938,243,6093.85,36.15,1
26,48530.8,3,1,32.06,4,7,0,0.5543,172,12731.84,26.23,1
26,43944.88,3,5,32.52,1,11,5,0.8175,81,6609.59,15.04,0
57,51558.85,1,3,32.92,3,2,1,0.5288,162,15632.46,30.32,0
34,48420.57,7,5,13.11,3,15,5,0.9214,206,14528.81,30.01,0
18,23441.05,8,4,17.01,3,5,4,0.7691,239,1872.59,7.99,1
42,76956.97,2,2,31.11,0,7,2,0.9078,237,29101.33,37.82,0
60,113919.02,4,11,15.77,5,6,1,0.7083,217,29925.69,26.27,1
57,96908.78,7,4,23.01,5,1,3,0.8399,159,27605.25,28.49,0
59,105837.68,8,3,8.54,2,0,4,0.7979,218,29696.71,28.06,2
42,25955.14,1,1,6.69,4,6,4,0.2785,92,26330.59,101.45,0
56,143451.25,4,10,17.36,3,3,2,0.2566,23,32824.46,22.88,1
52,128196.4,6,8,22.37,3,6,3,0.8279,196,20258.45,15.8,2
20,123687.19,3,5,16.78,1,3,5,0.1262,313,20475.96,16.55,2
67,126102.81,5,4,22.33,3,1,5,0.4177,59,30124.86,23.89,1
54,140915.92,9,10,20.45,1,1,1,0.7886,221,12359.66,8.77,2
61,88474.29,3,5,25.57,1,6,2,0.7819,47,1942.87,2.2,0
61,42038.07,5,4,24.49,2,1,5,0.1749,354,26294.97,62.55,1
68,98265.79,8,3,17.73,0,6,3,0.4889,235,9059.7,9.22,1
47,115289.0,6,5,17.75,1,2,1,0.4818,235,16703.41,14.49,2
55,114618.85,4,4,9.22,1,7,3,0.3413,187,8567.31,7.47,2
51,85395.62,8,1,20.4,5,0,4,0.8755,146,28982.76,33.94,0
29,24241.93,3,3,22.62,2,1,3,0.6378,293,33548.6,138.39,0
36,65100.25,3,10,19.29,1,5,2,0.9322,344,2114.8,3.25,1
54,139303.49,4,10,14.77,4,4,2,0.1101,342,8321.33,5.97,2
61,93900.6,9,8,26.65,0,1,2,0.4049,327,6796.76,7.24,2
66,87674.81,5,7,7.24,7,11,2,0.8016,87,23627.48,26.95,0
34,51295.22,8,2,32.43,4,1,4,0.4304,172,15118.01,29.47,0
27,64740.6,6,1,5.62,3,2,3,0.2857,339,16077.91,24.83,2
66,135871.72,3,3,33.87,0,1,4,0.948,59,5666.35,4.17,0
64,104972.51,8,5,18.87,3,2,1,0.8358,78,14632.77,13.94,1
29,121297.25,9,10,17.38,5,3,4,0.5418,218,10752.34,8.86,2
33,76336.63,8,11,12.69,6,1,1,0.5555,176,21469.44,28.12,1
41,100083.37,4,1,5.3,6,7,4,0.0562,275,7759.89,7.75,2
36,48531.79,6,3,13.24,6,2,1,0.9329,224,21595.43,44.5,0
25,110237.21,1,3,8.28,1,6,2,0.7757,141,13345.53,12.11,1
48,72726.18,4,5,24.79,2,1,7,0.0831,40,12251.05,16.85,0
38,74743.64,8,3,14.57,4,2,2,0.2087,151,10833.37,14.49,2
34,102658.51,1,9,28.02,3,0,4,0.7889,188,23649.41,23.04,1
40,141397.88,3,1,11.21,1,7,3,0.1282,83,19772.16,13.98,1
54,23640.86,1,4,32.01,6,4,2,0.8976,313,29839.92,126.22,0
33,126340.34,9,10,20.69,4,8,2,0.9499,258,8608.03,6.81,1
23,54471.72,2,10,8.44,4,3,2,0.8478,333,1596.16,2.93,2
25,74929.13,9,4,17.03,5,8,3,0.715,241,6534.42,8.72,1
42,17958.3,4,1,11.2,5,5,3,0.4886,327,12148.8,67.65,1
35,55641.22,2,2,10.99,6,0,1,0.1242,342,6451.99,11.6,2
42,82855.22,4,11,20.19,3,1,4,0.7074,82,3106.17,3.75,1
29,22583.77,6,1,25.16,6,3,4,0.4072,78,15697.78,69.51,0
32,81297.92,7,6,32.35,6,4,4,0.5632,32,23757.29,29.22,0
43,140159.93,3,3,20.06,1,0,3,0.3141,43,26354.66,18.8,2
58,29228.08,3,7,33.98,2,6,1,0.2679,259,14075.71,48.16,1
62,118199.5,8,5,33.25,6,3,7,0.3419,91,16835.95,14.24,1
43,70305.59,5,9,30.95,3,3,2,0.7824,36,26490.37,37.68,0
64,103448.45,4,7,20.0,4,1,3,0.4338,210,12474.23,12.06,2
49,50131.94,7,4,9.23,4,4,2,0.3305,198,27509.86,54.87,0
27,36531.46,7,5,11.54,7,0,3,0.4397,235,33864.69,92.7,1
33,36662.45,9,5,24.43,0,0,2,0.0791,186,30840.73,84.12,1
24,24516.41,9,11,17.65,6,6,5,0.8515,250,15985.12,65.2,0
34,40062.31,5,5,9.4,7,1,1,0.5466,45,20367.24,50.84,0
40,104669.62,8,10,19.37,7,2,3,0.1443,334,25131.64,24.01,2
43,134028.23,1,9,5.52,1,1,2,0.3096,162,12355.66,9.22,2
38,124906.97,9,10,27.02,0,2,3,0.9352,173,28013.49,22.43,1
39,107493.13,8,3,7.21,5,0,1,0.5838,163,15404.71,14.33,2
24,29908.3,6,6,23.87,2,1,2,0.3123,135,29670.09,99.2,0
31,54040.31,3,8,28.79,3,3,2,0.4337,87,9064.74,16.77,0
32,56823.93,3,11,8.98,6,3,3,0.2826,161,595.96,1.05,2
24,48744.19,8,9,20.56,4,40,3,0.0786,180,22217.56,45.58,0
26,84525.76,5,7,28.37,1,2,2,0.8078,293,15925.74,18.84,2
68,87299.77,7,3,12.82,4,2,3,0.3132,93,2281.84,2.61,2
65,63179.61,5,1,9.89,6,3,2,0.8046,107,17168.91,27.17,0
25,62761.54,8,4,15.1,5,1,1,0.4807,253,6066.23,9.67,2
67,126855.01,4,6,21.64,0,10,4,0.2146,211,22115.27,17.43,2
40,121554.53,2,3,22.26,6,4,3,0.7717,94,15687.59,12.91,1
46,56552.44,3,1,8.93,0,1,1,0.3894,350,6155.14,10.88,2
35,138361.44,8,6,18.73,3,7,6,0.687,293,14535.48,10.51,2
48,143630.03,7,1,13.05,1,0,0,0.8035,315,8298.27,5.78,2
47,59110.24,2,9,30.26,5,20,3,0.9167,101,22927.77,38.79,0
69,62847.37,6,11,14.41,1,10,3,0.1272,164,10470.99,16.66,2
56,83260.61,9,1,30.16,3,4,4,0.0575,119,28806.2,34.6,0
52,142051.31,4,6,17.86,5,0,3,0.5436,29,692.88,0.49,1
35,133303.12,9,1,26.8,7,1,5,0.2878,168,14238.95,10.68,2
59,28846.67,2,7,20.3,5,1,6,0.4722,291,21674.4,75.14,0
56,68018.65,2,3,23.66,0,1,3,0.1154,358,986.77,1.45,2
34,89705.11,9,6,16.86,0,3,5,0.5014,60,7711.3,8.6,1
31,82922.88,7,7,28.05,0,14,2,0.1624,69,11594.21,13.98,0
48,41171.51,7,1,17.76,4,2,5,0.8047,38,960.19,2.33,0
41,130940.26,1,1,18.72,7,5,3,0.7335,51,19224.84,14.68,0
52,106387.01,6,5,20.53,2,5,2,0.1167,224,22154.22,20.82,2
61,128117.63,7,6,29.95,6,10,3,0.8027,294,8117.77,6.34,1
62,130933.18,6,9,24.78,0,0,1,0.3425,201,19113.2,14.6,2
51,116028.04,6,1,15.47,2,2,0,0.3676,258,34969.62,30.14,2
20,74293.43,2,4,25.11,2,7,1,0.2118,291,31064.79,41.81,1
54,97423.81,6,10,24.27,1,8,5,0.8018,241,2241.4,2.3,1
60,36649.33,4,8,32.93,3,13,1,0.4142,84,4650.31,12.69,0
57,105942.13,9,10,30.24,4,6,5,0.094,97,17405.24,16.43,1
43,39199.19,1,9,24.42,2,1,2,0.9196,101,8733.0,22.28,0
40,108683.19,8,3,15.25,6,3,0,0.2803,233,3017.73,2.78,2
61,45995.75,5,11,28.39,4,0,5,0.8926,291,9058.5,19.69,1
56,30869.43,1,2,22.26,1,5,1,0.3211,240,2329.0,7.54,1
32,37313.41,4,4,34.56,0,4,1,0.7983,107,18640.95,49.96,0
66,15268.94,1,2,12.43,5,5,3,0.6478,257,17260.7,113.04,0
21,112029.85,6,1,7.39,2,13,8,0.8252,145,420.15,0.38,1
46,113874.14,2,3,7.1,3,5,0,0.9285,328,16991.57,14.92,2
39,84516.0,5,7,24.2,5,1,7,0.8343,148,18289.22,21.64,0
42,36783.98,7,1,33.18,1,1,5,0.4133,245,21278.49,57.85,0
30,26279.84,2,2,5.06,4,9,2,0.7831,271,33959.47,129.22,0
35,17582.41,6,1,26.77,6,1,2,0.6905,347,34397.7,195.64,0
50,37376.0,6,8,24.71,7,0,1,0.1054,66,18537.14,49.6,0
33,135265.5,5,5,26.97,0,1,2,0.8868,28,29612.5,21.89,0
62,47607.47,5,8,15.66,4,3,5,0.4694,16,3163.77,6.65,0
59,62826.63,3,3,29.61,3,0,2,0.171,21,18684.18,29.74,0
61,29221.64,2,7,6.34,2,13,3,0.4328,54,23825.72,81.53,0
19,45018.78,7,8,27.66,3,16,4,0.5928,341,19852.56,44.1,0
52,85095.32,1,6,13.01,4,18,2,0.5657,175,8229.09,9.67,1
59,97046.61,6,7,19.31,4,0,0,0.5673,124,2380.5,2.45,2
51,48122.56,6,2,29.68,5,14,3,0.2803,47,13656.09,28.38,0
47,22793.84,3,8,13.14,3,29,4,0.6194,15,22737.96,99.75,0
30,67789.44,2,5,10.56,3,14,1,0.8667,54,34711.61,51.21,0
30,46617.46,2,7,25.44,3,5,4,0.3998,270,8431.36,18.09,1
35,44639.78,9,1,21.0,0,6,3,0.6175,212,32139.09,72.0,0
49,144581.48,5,5,20.43,6,0,2,0.2696,172,2575.5,1.78,2
49,98200.57,7,1,12.7,4,10,5,0.0935,7,32598.43,33.2,0
52,90178.59,5,8,6.05,1,0,5,0.5772,73,29166.36,32.34,0
56,71129.64,7,4,17.31,0,1,1,0.0928,313,928.9,1.31,2
63,72907.49,4,4,8.2,0,23,0,0.7012,215,10576.85,14.51,1
69,88022.18,8,2,32.18,0,2,3,0.6533,144,1973.29,2.24,1
46,109018.02,7,5,6.24,5,0,2,0.3824,42,34843.6,31.96,2
66,109789.72,5,1,17.95,7,17,6,0.4202,223,15088.97,13.74,1
46,38178.68,6,9,6.57,6,20,4,0.876,283,23243.64,60.88,0
61,82515.22,5,5,7.87,6,1,3,0.0618,185,8349.83,10.12,2
33,70614.34,7,6,24.77,1,10,2,0.557,10,32694.02,46.3,0
61,132521.14,2,2,24.41,7,2,2,0.881,135,9741.26,7.35,1
64,100241.55,5,10,5.99,3,2,6,0.8726,138,9255.47,9.23,0
27,86888.05,3,10,5.03,5,1,1,0.5762,104,11148.08,12.83,1
47,30578.28,9,1,7.36,4,0,2,0.3931,165,16294.62,53.29,1
42,96761.12,6,4,27.89,7,1,5,0.139,241,844.94,0.87,2
56,30822.53,3,7,22.54,2,0,0,0.2064,152,21004.75,68.15,0
37,60522.89,7,6,6.14,5,12,4,0.6617,120,1301.97,2.15,1
22,34283.67,4,10,19.64,2,5,2,0.065,9,18964.25,55.32,0
18,108429.94,3,1,26.36,4,10,6,0.8451,92,16134.39,14.88,0
47,42844.04,8,1,31.07,1,6,0,0.5791,51,8640.64,20.17,0
66,67901.02,4,8,33.02,6,0,2,0.0906,88,11675.93,17.2,1
20,135916.09,1,4,14.82,2,14,2,0.2658,159,24756.96,18.21,1
62,42582.71,6,5,9.07,0,11,3,0.5848,311,533.99,1.25,1
31,83553.68,1,7,12.11,5,2,3,0.082,287,11219.32,13.43,2
47,71601.67,5,8,28.29,7,0,6,0.752,332,23874.34,33.34,1
67,17446.75,7,10,34.14,7,6,3,0.8779,293,5499.13,31.52,0
21,122022.35,6,7,18.99,2,6,0,0.9151,116,19701.42,16.15,1
35,24321.2,2,2,14.16,4,11,3,0.7103,122,6078.87,24.99,0
54,79024.43,4,4,17.88,6,0,2,0.8211,102,5585.71,7.07,1
42,90691.57,2,10,14.14,0,0,3,0.5996,287,27075.35,29.85,2
65,99837.57,1,1,12.69,7,4,3,0.4627,194,9475.08,9.49,2
18,107965.27,3,10,22.81,2,4,3,0.6918,93,13276.77,12.3,1
63,49191.77,3,9,5.47,6,0,3,0.2518,312,25604.63,52.05,1
32,16347.13,7,3,12.79,4,2,2,0.1488,92,6447.28,39.44,1
26,112664.89,1,3,24.84,1,4,2,0.7357,31,18704.45,16.6,0
32,87313.64,9,10,5.96,4,6,1,0.9124,36,32140.12,36.81,0
66,127875.89,6,9,7.5,1,1,3,0.5697,131,19473.17,15.23,2
41,125887.43,4,10,13.8,7,3,3,0.4843,203,1899.83,1.51,2
21,128849.03,3,3,31.33,6,8,0,0.531,306,20721.47,16.08,2
29,80487.78,3,8,27.95,6,15,3,0.4806,36,3337.34,4.15,0
54,60039.83,2,2,5.66,0,1,1,0.448,322,10017.93,16.69,2
54,121860.36,2,3,20.05,4,1,3,0.9023,237,29768.69,24.43,2
60,75924.71,5,2,13.24,3,14,2,0.4818,50,585.21,0.77,0
23,39764.7,9,1,24.46,7,2,4,0.123,321,2880.06,7.24,2
56,130421.49,2,2,26.65,5,6,2,0.739,194,12845.07,9.85,1
63,134145.58,2,8,30.89,3,4,7,0.4024,57,34978.98,26.08,0
41,77951.82,6,9,19.26,7,1,6,0.6896,57,10356.86,13.29,1
28,25219.46,2,2,34.83,3,5,6,0.5716,337,5673.16,22.5,1
30,67356.52,4,7,34.4,3,5,2,0.6919,323,19319.89,28.68,1
51,123477.58,6,5,31.47,5,4,2,0.1058,328,18270.07,14.8,2
42,136739.49,5,3,22.25,3,0,2,0.0805,84,15846.76,11.59,2
24,42468.82,1,9,16.94,1,26,0,0.3907,54,33143.55,78.04,0
69,24041.44,6,6,15.93,4,2,3,0.6738,235,9949.2,41.38,1
21,133442.31,1,11,5.36,6,5,3,0.2513,349,10407.68,7.8,2
25,67569.67,3,1,12.48,0,10,2,0.4401,49,5080.94,7.52,1
37,88137.73,5,5,26.56,3,2,4,0.9327,297,24465.62,27.76,1
46,145688.88,5,7,23.11,6,7,1,0.2434,252,11383.66,7.81,2
68,23986.24,6,4,32.49,3,17,3,0.8131,224,28135.36,117.3,0
62,102522.93,8,8,6.5,7,2,3,0.7929,27,34017.17,33.18,0
63,25004.23,5,10,9.66,0,2,5,0.8522,135,1720.25,6.88,0
27,65688.31,1,5,28.68,7,11,4,0.8736,12,34760.64,52.92,0
60,123514.96,5,9,15.76,0,0,4,0.5066,277,9042.83,7.32,2
51,73518.75,3,9,8.55,3,0,3,0.6637,355,14819.84,20.16,2
43,149619.62,4,9,34.89,1,11,2,0.607,49,27265.47,18.22,1
58,90473.0,8,1,28.62,6,8,4,0.3281,245,23353.52,25.81,0
66,58356.89,7,2,17.26,0,17,5,0.3018,70,27289.6,46.76,0
20,44715.03,5,3,29.7,4,0,3,0.3574,251,16428.35,36.74,1
23,62320.27,2,4,25.42,6,0,2,0.2466,78,32079.13,51.47,1
22,65291.99,6,10,28.7,4,0,1,0.7316,76,27689.94,42.41,0
22,24276.35,6,9,29.46,6,5,2,0.9181,202,10961.13,45.15,0
64,64892.52,6,10,7.54,1,4,2,0.831,194,33207.11,51.17,0
40,77672.2,9,6,23.69,7,2,0,0.2461,163,33644.69,43.32,1
66,112569.6,8,1,5.2,5,0,6,0.0967,335,14643.86,13.01,2
26,103658.48,8,9,6.3,7,5,2,0.7314,30,22888.22,22.08,0
52,110683.36,1,6,32.12,2,4,3,0.4012,343,28553.95,25.8,2
37,16129.1,5,4,20.83,1,0,3,0.7922,76,28642.06,177.58,0
66,44385.1,7,4,27.08,3,11,1,0.7513,318,691.5,1.56,2
59,104327.38,6,3,30.16,2,1,1,0.6129,228,22089.67,21.17,2
52,80338.56,5,7,33.49,3,6,1,0.2798,165,34084.74,42.43,0
67,15717.32,8,3,31.08,4,10,1,0.1436,311,8250.88,52.5,0
35,123606.78,3,2,19.5,0,4,1,0.2774,80,27887.19,22.56,1
34,119329.29,6,10,15.08,6,1,7,0.5088,143,18791.82,15.75,1
41,89036.59,5,8,9.63,3,1,5,0.9315,46,7907.16,8.88,0
20,23972.55,8,4,17.01,4,10,3,0.1073,308,1976.12,8.24,2
49,118479.53,4,8,15.99,1,1,4,0.2301,339,26645.28,22.49,2
52,93801.33,8,1,21.79,3,6,1,0.6146,314,11213.17,11.95,2
55,120564.6,2,5,24.97,7,23,2,0.3239,21,13270.39,11.01,0
30,116485.84,9,9,34.35,4,43,3,0.8227,194,17086.04,14.67,0
64,123405.28,9,1,26.85,0,3,4,0.1755,33,17850.38,14.46,1
42,84931.09,6,11,24.31,6,8,0,0.9168,168,7375.26,8.68,0
26,33943.81,4,4,15.05,3,23,3,0.8711,322,23538.34,69.35,0
21,105606.26,4,6,6.04,5,2,3,0.8488,60,24300.39,23.01,0
31,98763.96,6,10,13.64,4,1,1,0.2058,279,5152.07,5.22,2
54,115204.18,5,8,28.05,3,0,2,0.3465,310,18745.25,16.27,2
51,37933.94,6,3,11.16,0,0,6,0.7737,107,21402.23,56.42,0
